id,word,total_count,total_frequency,trump_count,trump_frequency
21402,video,1,7.41E-06,1,7.41E-06
21403,(Joe,1,7.41E-06,1,7.41E-06
21404,words),1,7.41E-06,1,7.41E-06
21405,https://t.co/womMTc70RP,1,7.41E-06,1,7.41E-06
21406,"Joe Biden is a corrupt politician and heâ€™s COMPROMISED. China is desperate for Biden to win because if Biden Wins, CHINA WINS â€“ and China will OWN AMERICA. This corruption is EXACTLY why I decided to run for President in the first place...",1,7.41E-06,1,7.41E-06
21407,COMPROMISED.,1,7.41E-06,1,7.41E-06
21408,WINS,1,7.41E-06,1,7.41E-06
21409,EXACTLY,1,7.41E-06,1,7.41E-06
21410,"...For years, I watched one betrayal after another, as politicians like Joe Biden sold out American Workers at every turnâ€”shattering the lives of millions of American families while THEIR families raked in millions of dollars...",1,7.41E-06,1,7.41E-06
21411,...For,1,7.41E-06,1,7.41E-06
21413,turnâ€”shattering,1,7.41E-06,1,7.41E-06
21414,raked,1,7.41E-06,1,7.41E-06
21415,dollars...,1,7.41E-06,1,7.41E-06
21416,"...I could not sit by and watch THEM take advantage of YOU anymore. They are coming after me because I am standing in their way, and standing guard for this Country we LOVE!",1,7.41E-06,1,7.41E-06
21417,guard,1,7.41E-06,1,7.41E-06
21418,LOVE!,1,7.41E-06,1,7.41E-06
21419,"If I do not sound like a typical Washington politician, itâ€™s because Iâ€™m NOT a politician. If I do not always play by the rules of the Washington Establishment, itâ€™s because I was elected to fight for YOU, harder than anyone ever has before! https://t.co/gsFSgh2KPc https://t.co/kNuIW02Dfc",1,7.41E-06,1,7.41E-06
21420,https://t.co/kNuIW02Dfc,1,7.41E-06,1,7.41E-06
21421,Carney: Joe Bidenâ€˜s Energy Plan Would Eviscerate Wisconsin Sand Miners https://t.co/2PtP3Rj0Id via @BreitbartNews Wisconsin would be badly hurt because Biden would definitely end Fracking. No more Sand Mine usage!,1,7.41E-06,1,7.41E-06
21428,usage!,1,7.41E-06,1,7.41E-06
21429,"Our Economy is doing great, and is ready to set new records - best ever (Again!). Biden will destroy everything with his massive Tax Increases. Donâ€™t let it happen!!!",1,7.41E-06,1,7.41E-06
21430,(Again!).,1,7.41E-06,1,7.41E-06
21431,happen!!!,1,7.41E-06,1,7.41E-06
21432,JUST VOTED. A great honor!,1,7.41E-06,1,7.41E-06
21433,VOTED.,1,7.41E-06,1,7.41E-06
21434,"The Fake News is talking about CASES, CASES, CASES. This includes many low risk people. Media is doing everything possible to create fear prior to November 3rd. The Cases are up because TESTING is way up, by far the most, and best, in the world. Mortality rate is DOWN 85% plus!",1,7.41E-06,1,7.41E-06
21438,Carney: Joe Bidenâ€˜s Energy Plan Would Eviscerate Wisconsin Sand Miners https://t.co/2PtP3Rj0Id via @BreitbartNews,1,7.41E-06,1,7.41E-06
21439,#VoteEarlyDay #MAGAðŸ‡ºðŸ‡¸ https://t.co/gsFSghkmdM,1,7.41E-06,1,7.41E-06
21440,#VoteEarlyDay,1,7.41E-06,1,7.41E-06
21442,"Trump: Biden Works for Big Tech, Big Media â€” They Keep Scandals Quiet https://t.co/GddS9YvM41 via @BreitbartNews",1,7.41E-06,1,7.41E-06
21443,Scandals,1,7.41E-06,1,7.41E-06
21444,Quiet,1,7.41E-06,1,7.41E-06
21445,https://t.co/GddS9YvM41,1,7.41E-06,1,7.41E-06
21446,Presidential Promises Kept: Justice Barrett Will Fairly Apply and Honor the Law for Decades https://t.co/fgBFldfVlc via @BreitbartNews,1,7.41E-06,1,7.41E-06
21447,Kept:,1,7.41E-06,1,7.41E-06
21449,Fairly,1,7.41E-06,1,7.41E-06
21450,Apply,1,7.41E-06,1,7.41E-06
21451,https://t.co/fgBFldfVlc,1,7.41E-06,1,7.41E-06
21452,Pence: Voters Know Biden and Harris â€˜Are Going to Pack the Courtâ€˜ https://t.co/GCJ8LSBvWm via @BreitbartNews. With the Radical Left. Canâ€™t let this happen. VOTE!,1,7.41E-06,1,7.41E-06
21453,Pence:,1,7.41E-06,1,7.41E-06
21454,Know,1,7.41E-06,1,7.41E-06
21455,â€˜Are,1,7.41E-06,1,7.41E-06
21456,Courtâ€˜,1,7.41E-06,1,7.41E-06
21457,https://t.co/GCJ8LSBvWm,1,7.41E-06,1,7.41E-06
21458,Trump Predicts 35% Growth in Q3 -- â€˜Weâ€˜re Coming Back Strongerâ€˜ https://t.co/vpHoFoeYG0 via @BreitbartNews Would be biggest ever!,1,7.41E-06,1,7.41E-06
21459,Predicts,1,7.41E-06,1,7.41E-06
21460,35%,1,7.41E-06,1,7.41E-06
21461,Q3,1,7.41E-06,1,7.41E-06
21462,â€˜Weâ€˜re,1,7.41E-06,1,7.41E-06
21463,Coming,1,7.41E-06,1,7.41E-06
21464,Strongerâ€˜,1,7.41E-06,1,7.41E-06
21465,https://t.co/vpHoFoeYG0,1,7.41E-06,1,7.41E-06
21466,"Quick stop in North Carolina with a wonderful Indian Tribe, and guests. Then off to two BIG Rallies in Ohio and Wisconsin. See you later!!!",1,7.41E-06,1,7.41E-06
21467,Quick,1,7.41E-06,1,7.41E-06
21468,"Tribe,",1,7.41E-06,1,7.41E-06
21469,guests.,1,7.41E-06,1,7.41E-06
21471,later!!!,1,7.41E-06,1,7.41E-06
21472,An Apprentice Champion. Check out his very interesting new book! https://t.co/oal3j9jar8,1,7.41E-06,1,7.41E-06
21473,https://t.co/oal3j9jar8,1,7.41E-06,1,7.41E-06
21474,Joe Biden = Biggest Tax Increase In History and The Complete Obliteration Of Your Second Amendment!,1,7.41E-06,1,7.41E-06
21475,Obliteration,1,7.41E-06,1,7.41E-06
21476,AMERICA FIRST!,1,7.41E-06,1,7.41E-06
21477,"Nobody is showing up for Obamaâ€™s hate laced speeches. 47 people! No energy, but still better than Joe!",1,7.41E-06,1,7.41E-06
21478,laced,1,7.41E-06,1,7.41E-06
21479,speeches.,1,7.41E-06,1,7.41E-06
21480,Just landed in Ohio. See you in a little while!,1,7.41E-06,1,7.41E-06
21482,"Great to be in Ohio, leaving now for Wisconsin. See you in a little while! https://t.co/jglAVPFzmR",1,7.41E-06,1,7.41E-06
21483,https://t.co/jglAVPFzmR,1,7.41E-06,1,7.41E-06
21484,What a terrible thing for Biden to say! Rigged Election? https://t.co/jQXxeQCZU9,1,7.41E-06,1,7.41E-06
21485,https://t.co/jQXxeQCZU9,1,7.41E-06,1,7.41E-06
21486,Landed in Wisconsin. BIG CROWD. On my way!,1,7.41E-06,1,7.41E-06
21487,Landed,1,7.41E-06,1,7.41E-06
21488,CROWD.,1,7.41E-06,1,7.41E-06
21489,Law Enforcement is watching and involved. So dishonest! https://t.co/DNtRroA92X,1,7.41E-06,1,7.41E-06
21490,dishonest!,1,7.41E-06,1,7.41E-06
21491,https://t.co/DNtRroA92X,1,7.41E-06,1,7.41E-06
21492,"This is the most important election in the history of our Country. With your vote, we will continue to bring back your jobs, lower drug prices, support our police, protect the #2A, defend our borders, and ensure more products are proudly stamped with the phrase MADE IN THE USA! https://t.co/M0Ba8QR7Nl",1,7.41E-06,1,7.41E-06
21495,https://t.co/M0Ba8QR7Nl,1,7.41E-06,1,7.41E-06
21496,"As long as I am President, I will always stand with the HEROES of Law Enforcement! Joe Biden wonâ€™t. https://t.co/DfutxOeRaN",1,7.41E-06,1,7.41E-06
21497,wonâ€™t.,1,7.41E-06,1,7.41E-06
21498,https://t.co/DfutxOeRaN,1,7.41E-06,1,7.41E-06
21499,WISCONSIN! #VOTE #MAGA  https://t.co/wk0tCalKZ6,1,7.41E-06,1,7.41E-06
21500,https://t.co/wk0tCalKZ6,1,7.41E-06,1,7.41E-06
21501,So true! https://t.co/obRV4tvaNo,1,7.41E-06,1,7.41E-06
21502,https://t.co/obRV4tvaNo,1,7.41E-06,1,7.41E-06
21503,".@SeanParnellUSA is a bright star for Pennsylvania. Military, Vets, Low Taxes and your 2nd Amendment will be totally protected. His opponent is a weak and ineffective puppet for Pelosi and her new Radical Left friends. Vote for Sean Parnell!",1,7.41E-06,1,7.41E-06
21504,bright,1,7.41E-06,1,7.41E-06
21505,Parnell!,1,7.41E-06,1,7.41E-06
21506,"So important to VOTE for Republicans in the House. Break away from Pelosi and her high Taxing new Radical Left friends. Protect your 2nd Amendment, Military, Vets, and sooo much more!",1,7.41E-06,1,7.41E-06
21507,Taxing,1,7.41E-06,1,7.41E-06
21508,"Pennsylvania Ballot â€œmistakesâ€ made, in my opinion, on purpose by the Democrat Governor, puts Republicans, in particular @SeanParnellUSA, at great risk. Corrupt politics in Pennsylvania must be investigated immediately. By the way, Philadelphia is out of control. @TheJusticeDept",1,7.41E-06,1,7.41E-06
21509,â€œmistakesâ€,1,7.41E-06,1,7.41E-06
21510,"Have a GREAT â€œMAGA-GRASâ€ Rally today on our wonderful Long Island. Cut Taxes, Stop Crime, VOTE FOR TRUMP. Our City and State are a MESS. What do you have to lose? Thank you!!!",1,7.41E-06,1,7.41E-06
21511,â€œMAGA-GRASâ€,1,7.41E-06,1,7.41E-06
21512,Island.,1,7.41E-06,1,7.41E-06
21513,you!!!,1,7.41E-06,1,7.41E-06
21514,"Congratulations to @SenRonJohnson for his dogged pursuit, as Chairman of Homeland, of POLITICAL CORRUPTION!",1,7.41E-06,1,7.41E-06
21516,dogged,1,7.41E-06,1,7.41E-06
21517,"pursuit,",1,7.41E-06,1,7.41E-06
21518,"Homeland,",1,7.41E-06,1,7.41E-06
21519,CORRUPTION!,1,7.41E-06,1,7.41E-06
21520,"He didnâ€™t stick around for the primaries, either. He left WAY early https://t.co/dXBTtMP010",1,7.41E-06,1,7.41E-06
21521,stick,1,7.41E-06,1,7.41E-06
21522,either.,1,7.41E-06,1,7.41E-06
21523,https://t.co/dXBTtMP010,1,7.41E-06,1,7.41E-06
21524,"Congratulations to Armenian Prime Minister Nikol Pashinyan and Azerbaijani President Ilham Aliyev, who just agreed to adhere to a cease fire effectiveÂ at midnight. Many lives will be saved. Proud of my team @SecPompeo &amp; Steve Biegun &amp; @WHNSC for getting the deal done!",1,7.41E-06,1,7.41E-06
21525,Armenian,1,7.41E-06,1,7.41E-06
21526,Nikol,1,7.41E-06,1,7.41E-06
21527,Pashinyan,1,7.41E-06,1,7.41E-06
21528,Azerbaijani,1,7.41E-06,1,7.41E-06
21529,Ilham,1,7.41E-06,1,7.41E-06
21530,"Aliyev,",1,7.41E-06,1,7.41E-06
21531,adhere,1,7.41E-06,1,7.41E-06
21532,cease,1,7.41E-06,1,7.41E-06
21533,effectiveÂ at,1,7.41E-06,1,7.41E-06
21534,midnight.,1,7.41E-06,1,7.41E-06
21536,Biegun,1,7.41E-06,1,7.41E-06
21537,Great people. Vote for Trump! https://t.co/ngDGgKuzOo,1,7.41E-06,1,7.41E-06
21538,https://t.co/ngDGgKuzOo,1,7.41E-06,1,7.41E-06
21539,"Biden dumped New Hampshire in the Dem Primaries, left early. I had my first big victory there - Do it again! https://t.co/7LzwR4Ot9W",1,7.41E-06,1,7.41E-06
21540,https://t.co/7LzwR4Ot9W,1,7.41E-06,1,7.41E-06
21541,In honor of Maine! https://t.co/cR5fdwgSDh,1,7.41E-06,1,7.41E-06
21542,https://t.co/cR5fdwgSDh,1,7.41E-06,1,7.41E-06
21543,Suburban women are STRONG for President Trump. Watch this @60Minutes clip! https://t.co/DL38a1qUAz,1,7.41E-06,1,7.41E-06
21544,clip!,1,7.41E-06,1,7.41E-06
21545,https://t.co/DL38a1qUAz,1,7.41E-06,1,7.41E-06
21546,"Texas, Pennsylvania, Ohio, and others, please watch. His party, and Joe, will stop Fracking immediately. Millions of jobs lost as energy prices soar. Vote Trump! https://t.co/YHQyvfetSp",1,7.41E-06,1,7.41E-06
21547,soar.,1,7.41E-06,1,7.41E-06
21548,https://t.co/YHQyvfetSp,1,7.41E-06,1,7.41E-06
21549,â€œA Pennsylvania Appeals Court turns down the Trump Administrations request for Poll Watchers to monitor satellite election offices.â€ @OANN  How terrible is this? We are just seeking a fair vote count. This can only lead to very bad things. Bad intentions much??? Disgraceful!!!,1,7.41E-06,1,7.41E-06
21550,satellite,1,7.41E-06,1,7.41E-06
21551,offices.â€,1,7.41E-06,1,7.41E-06
21552,intentions,1,7.41E-06,1,7.41E-06
21553,much???,1,7.41E-06,1,7.41E-06
21554,Disgraceful!!!,1,7.41E-06,1,7.41E-06
21555,Joe Biden called me George yesterday. Couldnâ€™t remember my name. Got some help from the anchor to get him through the interview. The Fake News Cartel is working overtime to cover it up!,1,7.41E-06,1,7.41E-06
21556,name.,1,7.41E-06,1,7.41E-06
21557,anchor,1,7.41E-06,1,7.41E-06
21558,interview.,1,7.41E-06,1,7.41E-06
21559,Cartel,1,7.41E-06,1,7.41E-06
21560,"We have made tremendous progress with the China Virus, but the Fake News refuses to talk about it this close to the Election. COVID, COVID, COVID is being used by them, in total coordination, in order to change our great early election numbers.Should be an election law violation!",1,7.41E-06,1,7.41E-06
21562,"coordination,",1,7.41E-06,1,7.41E-06
21563,numbers.Should,1,7.41E-06,1,7.41E-06
21564,violation!,1,7.41E-06,1,7.41E-06
21565,Three BIG Rallies today. Heading to Pennsylvania. I have plenty to say about the dishonesty of the Media and Sleepy Joe. A terrible coverup is happening in our Country!!!,1,7.41E-06,1,7.41E-06
21566,coverup,1,7.41E-06,1,7.41E-06
21567,We are winning big on the voting numbers. Get out and Vote. Bigger than 2016!!!,1,7.41E-06,1,7.41E-06
21569,2016!!!,1,7.41E-06,1,7.41E-06
21570,"New York, California, Illinois. People are FLEEING, Taxes and Crime are going through the roof. VOTE TRUMP, I will turn it around, and FAST!",1,7.41E-06,1,7.41E-06
21571,Illinois.,1,7.41E-06,1,7.41E-06
21572,"FLEEING,",1,7.41E-06,1,7.41E-06
21573,"Cases up because we TEST, TEST, TEST. A Fake News Media Conspiracy. Many young people who heal very fast. 99.9%. Corrupt Media conspiracy at all time high. On November 4th., topic will totally change. VOTE!",1,7.41E-06,1,7.41E-06
21574,TEST.,1,7.41E-06,1,7.41E-06
21575,Conspiracy.,1,7.41E-06,1,7.41E-06
21576,heal,1,7.41E-06,1,7.41E-06
21577,99.9%.,1,7.41E-06,1,7.41E-06
21578,conspiracy,1,7.41E-06,1,7.41E-06
21580,change.,1,7.41E-06,1,7.41E-06
21581,"The Fake News Media is riding COVID, COVID, COVID, all the way to the Election. Losers!",1,7.41E-06,1,7.41E-06
21582,riding,1,7.41E-06,1,7.41E-06
21583,Losers!,1,7.41E-06,1,7.41E-06
21584,"Last week, Joe Biden made perhaps the most shocking admission ever uttered in the history of presidential debates. On live television, Joe Biden confirmed his plan to ABOLISH the entire U.S. Oil Industryâ€”that means NO fracking, NO jobs, and NO energy for Pennsylvania Families!",1,7.41E-06,1,7.41E-06
21585,admission,1,7.41E-06,1,7.41E-06
21586,uttered,1,7.41E-06,1,7.41E-06
21587,Industryâ€”that,1,7.41E-06,1,7.41E-06
21588,Families!,1,7.41E-06,1,7.41E-06
21589,Big problems and discrepancies with Mail In Ballots all over the USA. Must have final total on November 3rd.,1,7.41E-06,1,7.41E-06
21591,Strongly Trending (Google) since immediately after the second debate is CAN I CHANGE MY VOTE? This refers changing it to me. The answer in most states is YES. Go do it. Most important Election of your life!,1,7.41E-06,1,7.41E-06
21592,(Google),1,7.41E-06,1,7.41E-06
21593,VOTE?,1,7.41E-06,1,7.41E-06
21594,refers,1,7.41E-06,1,7.41E-06
21595,YES.,1,7.41E-06,1,7.41E-06
21596,Bidenâ€™s Handlerâ€™s want to expand the Court. This would be very bad for the USA. On top of that they donâ€™t want to provide a list of who would be chosen for the Court. MUST HAVE A LIST OF THESE RADICAL LEFT JUDGES!,1,7.41E-06,1,7.41E-06
21597,Handlerâ€™s,1,7.41E-06,1,7.41E-06
21598,LIST,1,7.41E-06,1,7.41E-06
21599,JUDGES!,1,7.41E-06,1,7.41E-06
21600,I agree! https://t.co/HlcuuyhZtz,1,7.41E-06,1,7.41E-06
21601,https://t.co/HlcuuyhZtz,1,7.41E-06,1,7.41E-06
21602,Drudge is DOWN 61% since he went Liberal and/or Crazy.  Heading to oblivion! https://t.co/AD6Jcey7vW,1,7.41E-06,1,7.41E-06
21603,oblivion!,1,7.41E-06,1,7.41E-06
21604,https://t.co/AD6Jcey7vW,1,7.41E-06,1,7.41E-06
21605,"ALL THE FAKE NEWS MEDIA WANTS TO TALK ABOUT IS COVID, COVID, COVID. ON NOVEMBER 4th, YOU WONâ€™T BE HEARING SO MUCH ABOUT IT ANYMORE. WE ARE ROUNDING THE TURN!!!",1,7.41E-06,1,7.41E-06
21606,WANTS,1,7.41E-06,1,7.41E-06
21607,COVID.,1,7.41E-06,1,7.41E-06
21608,WONâ€™T,1,7.41E-06,1,7.41E-06
21609,HEARING,1,7.41E-06,1,7.41E-06
21610,ANYMORE.,1,7.41E-06,1,7.41E-06
21611,ROUNDING,1,7.41E-06,1,7.41E-06
21612,TURN!!!,1,7.41E-06,1,7.41E-06
21613,.@TheJusticeDept https://t.co/3yMKdapTt8,1,7.41E-06,1,7.41E-06
21614,.@TheJusticeDept,1,7.41E-06,1,7.41E-06
21615,https://t.co/3yMKdapTt8,1,7.41E-06,1,7.41E-06
21616,"The Real Polls are now saying that I am WINNING! Biggest (and most exciting) Rallies EVER. Rasmussen, 53% National. https://t.co/3KcpdwTmjv",1,7.41E-06,1,7.41E-06
21617,exciting),1,7.41E-06,1,7.41E-06
21618,National.,1,7.41E-06,1,7.41E-06
21619,https://t.co/3KcpdwTmjv,1,7.41E-06,1,7.41E-06
21620,"Rose is a disaster for New York. Not listened to, or respected, in Washington. A puppet for Pelosi! https://t.co/lvs7UnC2bI",1,7.41E-06,1,7.41E-06
21621,https://t.co/lvs7UnC2bI,1,7.41E-06,1,7.41E-06
21622,Claudia Tenney is GREAT. Loves New York &amp; USA. She has my Full &amp; Complete Endorsement! VOTE https://t.co/30sGVdMDLu,1,7.41E-06,1,7.41E-06
21623,Tenney,1,7.41E-06,1,7.41E-06
21624,https://t.co/30sGVdMDLu,1,7.41E-06,1,7.41E-06
21625,To beautiful Staten Island and Brooklyn. Nicole has my Complete and Total Endorsement. VOTE! https://t.co/HKxs7Pavgj,1,7.41E-06,1,7.41E-06
21626,Staten,1,7.41E-06,1,7.41E-06
21627,Brooklyn.,1,7.41E-06,1,7.41E-06
21628,https://t.co/HKxs7Pavgj,1,7.41E-06,1,7.41E-06
21629,"Big GDP projected. Pelosi only looking to Bail Out badly run Democrat Cities. Tap, Tap, Taping us along. She has little interest in helping out the â€œpeopleâ€.",1,7.41E-06,1,7.41E-06
21631,Bail,1,7.41E-06,1,7.41E-06
21633,Taping,1,7.41E-06,1,7.41E-06
21634,â€œpeopleâ€.,1,7.41E-06,1,7.41E-06
21635,Thank you very much to the great @WashTimes for the wonderful Endorsement of the job I have done as President. â€œHis record of achievement in his first term is unmatched by any president in modern times. A second term is likely to bring more successes and a stronger America.â€,1,7.41E-06,1,7.41E-06
21636,achievement,1,7.41E-06,1,7.41E-06
21637,unmatched,1,7.41E-06,1,7.41E-06
21638,successes,1,7.41E-06,1,7.41E-06
21639,"Death rate of people going into hospitals is MUCH LOWER now than it was. @MSNBC  Wow, MSDNC has come a long way! The fact is that we have learned and done a lot about this Virus. Much different now than when it first arrived on our shores, and the Worldâ€™s, from China!",1,7.41E-06,1,7.41E-06
21640,@MSNBC,1,7.41E-06,1,7.41E-06
21641,"shores,",1,7.41E-06,1,7.41E-06
21642,"Worldâ€™s,",1,7.41E-06,1,7.41E-06
21643,Obama is drawing VERY small (tiny) numbers of people. Biden is drawing almost no one. We are drawing tens of thousands of people. Youâ€™ll see that again today. The Great Red Wave is coming!!!,1,7.41E-06,1,7.41E-06
21645,Youâ€™ll,1,7.41E-06,1,7.41E-06
21647,"The biggest difference between now and 2016 is @FoxNews. They are a whole different deal. Despite this, our campaign is doing much better, with bigger crowds and even more (much!) enthusiasm, than we had in 2016. Big Debate &amp; SCOTUS Win! Real Polls have us winning everywhere!",1,7.41E-06,1,7.41E-06
21648,(much!),1,7.41E-06,1,7.41E-06
21650,They (his handlers) ripped Sleepy Joe off the stage yesterday when he got lost in a â€œmental fogâ€. A disaster. Very little reporting on this!,1,7.41E-06,1,7.41E-06
21651,(his,1,7.41E-06,1,7.41E-06
21652,handlers),1,7.41E-06,1,7.41E-06
21653,â€œmental,1,7.41E-06,1,7.41E-06
21654,fogâ€.,1,7.41E-06,1,7.41E-06
21655,"Now @FoxNews is playing Obamaâ€™s no crowd, fake speech for Biden, a man he could barely endorse because he couldnâ€™t believe he won. Also, I PREPAID many Millions of Dollars in Taxes.",1,7.41E-06,1,7.41E-06
21657,"In Lufkin, Texas â€” someone was stealing Trump signs, so an anonymous tree climber put up 30 of them throughout the community. Love it, thank you! #MAGA https://t.co/Ixx7iBxiYM",1,7.41E-06,1,7.41E-06
21658,"Lufkin,",1,7.41E-06,1,7.41E-06
21659,"signs,",1,7.41E-06,1,7.41E-06
21660,tree,1,7.41E-06,1,7.41E-06
21661,climber,1,7.41E-06,1,7.41E-06
21662,https://t.co/Ixx7iBxiYM,1,7.41E-06,1,7.41E-06
21663,Joe Biden FAILED BADLY with the Swine Flu Epidemic. He knows nothing. All talk and no action!,1,7.41E-06,1,7.41E-06
21664,Epidemic.,1,7.41E-06,1,7.41E-06
