id,x,y,cluster_id,text,tokens,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.22986E+18,-35.58738327,4.261237621,7,"The Mayorâ€™s efforts to shield illegal aliens endangers the lives of the public and law enforcement who have to go into the field to apprehend those released. He shouldnâ€™t be urging illegals to beat the system, he should be urging them to safely turn themselves in! https://t.co/sSJodorcVr",The,Mayorâ€™s,efforts,to,shield,illegal,aliens,endangers,the,lives,of,the,public,and,law,enforcement,who,have,to,go,into,the,field,to,apprehend,those,released.,He,shouldnâ€™t,be,urging,illegals,to,beat,the,"system,",he,should,be,urging,them,to,safely,turn,themselves,in!,https://t.co/sSJodorcVr,,,,,,,,,,,,
1.22987E+18,-14.57077503,-33.29299164,7,"Chris Jacobs will be a great Congressman who will always fight for the people of New York. He supports our #MAGA Agenda, will continue to Secure Our Border, Loves our Military, Vets, and is Strong on the #2A. Chris has my Complete Endorsement for the Special Election on 4/28!",Chris,Jacobs,will,be,a,great,Congressman,who,will,always,fight,for,the,people,of,New,York.,He,supports,our,#MAGA,"Agenda,",will,continue,to,Secure,Our,"Border,",Loves,our,"Military,","Vets,",and,is,Strong,on,the,#2A.,Chris,has,my,Complete,Endorsement,for,the,Special,Election,on,4/28!,,,,,,,,,,
1.22987E+18,8.976160049,-6.969065189,7,"What Mini Mike is doing is nothing less than a large scale illegal campaign contribution. He is â€œspreadingâ€ money all over the place, only to have recipients of his cash payments, many former opponents, happily joining or supporting his campaign. Isnâ€™t that called a payoff? .....",What,Mini,Mike,is,doing,is,nothing,less,than,a,large,scale,illegal,campaign,contribution.,He,is,â€œspreadingâ€,money,all,over,the,"place,",only,to,have,recipients,of,his,cash,"payments,",many,former,"opponents,",happily,joining,or,supporting,his,campaign.,Isnâ€™t,that,called,a,payoff?,.....,,,,,,,,,,,,,
1.22987E+18,-8.846506119,-6.02179718,3,".....Mini is illegally buying the Democrat Nomination. They are taking it away from Bernie again. Mini Mike, Major Party Nominations are not for sale! Good luck in the debate tomorrow night and remember, no standing on boxes!",.....Mini,is,illegally,buying,the,Democrat,Nomination.,They,are,taking,it,away,from,Bernie,again.,Mini,"Mike,",Major,Party,Nominations,are,not,for,sale!,Good,luck,in,the,debate,tomorrow,night,and,"remember,",no,standing,on,boxes!,,,,,,,,,,,,,,,,,,,,,,
1.22988E+18,12.86889648,-2.630503416,3,"...And this despite Fake Witch Hunts, the Mueller Scam, the Impeachment Hoax etc. With our Economy, Jobs, Military, Vets, 2A &amp; more, I would be at 70%. Oh well, what can you do? https://t.co/tJIrhvLcIk",...And,this,despite,Fake,Witch,"Hunts,",the,Mueller,"Scam,",the,Impeachment,Hoax,etc.,With,our,"Economy,","Jobs,","Military,","Vets,",2A,&amp;,"more,",I,would,be,at,70%.,Oh,"well,",what,can,you,do?,https://t.co/tJIrhvLcIk,,,,,,,,,,,,,,,,,,,,,,,,,
1.22989E+18,28.55311775,-3.707843542,3,"Mini Mike. No, I would rather run against you!",Mini,Mike.,"No,",I,would,rather,run,against,you!,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.22989E+18,-6.518223286,-2.78013587,7,"I hope the Federal Judges Association will discuss the tremendous FISA Court abuse that has taken place with respect to the Mueller Investigation Scam, including the forging of documents and knowingly using the fake and totally discredited Dossier before the Court. Thank you!",I,hope,the,Federal,Judges,Association,will,discuss,the,tremendous,FISA,Court,abuse,that,has,taken,place,with,respect,to,the,Mueller,Investigation,"Scam,",including,the,forging,of,documents,and,knowingly,using,the,fake,and,totally,discredited,Dossier,before,the,Court.,Thank,you!,,,,,,,,,,,,,,,,
1.2299E+18,12.86888981,-2.630514145,3,"...And this despite Fake Witch Hunts, the Mueller Scam, the Impeachment Hoax etc. With our Economy, Jobs, Military, Vets, 2A &amp; more, I would be at 70%. Oh well, what can you do? https://t.co/8TJf1JjLpn",...And,this,despite,Fake,Witch,"Hunts,",the,Mueller,"Scam,",the,Impeachment,Hoax,etc.,With,our,"Economy,","Jobs,","Military,","Vets,",2A,&amp;,"more,",I,would,be,at,70%.,Oh,"well,",what,can,you,do?,https://t.co/8TJf1JjLpn,,,,,,,,,,,,,,,,,,,,,,,,,
1.22992E+18,-23.37345886,-46.39554596,4,Congratulations to Eddie DeBartolo Jr. and your wonderful family of friends! https://t.co/IJu93xjiQS,Congratulations,to,Eddie,DeBartolo,Jr.,and,your,wonderful,family,of,friends!,https://t.co/IJu93xjiQS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.23014E+18,26.65443802,10.52233887,3,"There must be JUSTICE. This can never happen to a President, or our Country, again! https://t.co/5epW4JPYkF",There,must,be,JUSTICE.,This,can,never,happen,to,a,"President,",or,our,"Country,",again!,https://t.co/5epW4JPYkF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.23014E+18,18.13013649,-13.21566963,3,Kerry &amp; Murphy illegally violated the Logan Act. This is why Iran is not making a deal. Must be dealt with strongly! https://t.co/RpTW9c09ZY,Kerry,&amp;,Murphy,illegally,violated,the,Logan,Act.,This,is,why,Iran,is,not,making,a,deal.,Must,be,dealt,with,strongly!,https://t.co/RpTW9c09ZY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.23014E+18,9.001508713,-6.446269512,3,"Is corrupt Bloomberg News going to say what a pathetic debater Mini Mike is, that he doesnâ€™t respect our great farmers, or that he has violated campaign finance laws at the highest and most sinister level with â€œpayoffsâ€ all over the place?",Is,corrupt,Bloomberg,News,going,to,say,what,a,pathetic,debater,Mini,Mike,"is,",that,he,doesnâ€™t,respect,our,great,"farmers,",or,that,he,has,violated,campaign,finance,laws,at,the,highest,and,most,sinister,level,with,â€œpayoffsâ€,all,over,the,place?,,,,,,,,,,,,,,,,,
1.23016E+18,-33.40398407,16.61624718,7,"Highest Stock Market In History, By Far!",Highest,Stock,Market,In,"History,",By,Far!,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.23016E+18,10.88516521,-26.94211769,7,"I would like to thank John Rood for his service to our Country, and wish him well in his future endeavors! https://t.co/kPA1rYCKvp",I,would,like,to,thank,John,Rood,for,his,service,to,our,"Country,",and,wish,him,well,in,his,future,endeavors!,https://t.co/kPA1rYCKvp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.23018E+18,-3.687352896,-1.918277264,3,"Internal REAL Polls show I am beating all of the Dem candidates. The Fake News Polls (here we go again, just like 2016) show losing or tied. Their polls will be proven corrupt on November 3rd, just like the Fake News is corrupt!",Internal,REAL,Polls,show,I,am,beating,all,of,the,Dem,candidates.,The,Fake,News,Polls,(here,we,go,"again,",just,like,2016),show,losing,or,tied.,Their,polls,will,be,proven,corrupt,on,November,"3rd,",just,like,the,Fake,News,is,corrupt!,,,,,,,,,,,,,,,,
1.23019E+18,8.219729424,-11.02331257,3,"Rod Blagojevich did not sell the Senate seat. He served 8 years in prison, with many remaining. He paid a big price. Another Comey and gang deal! Thank you to @LisaMarieBoothe who really â€œgetsâ€ whatâ€™s going on! @FoxNews",Rod,Blagojevich,did,not,sell,the,Senate,seat.,He,served,8,years,in,"prison,",with,many,remaining.,He,paid,a,big,price.,Another,Comey,and,gang,deal!,Thank,you,to,@LisaMarieBoothe,who,really,â€œgetsâ€,whatâ€™s,going,on!,@FoxNews,,,,,,,,,,,,,,,,,,,,,
1.23028E+18,-1.206481576,-37.36981964,4,"Heading to Arizona, big rally and big crowd! #MAGA #KAG2020",Heading,to,"Arizona,",big,rally,and,big,crowd!,#MAGA,#KAG2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.23029E+18,10.03792763,-26.57834625,3,"I am pleased to announce that our highly respected Ambassador to Germany, @RichardGrenell, will become the Acting Director of National Intelligence. Rick has represented our Country exceedingly well and I look forward to working with him. I would like to thank Joe Maguire....",I,am,pleased,to,announce,that,our,highly,respected,Ambassador,to,"Germany,","@RichardGrenell,",will,become,the,Acting,Director,of,National,Intelligence.,Rick,has,represented,our,Country,exceedingly,well,and,I,look,forward,to,working,with,him.,I,would,like,to,thank,Joe,Maguire....,,,,,,,,,,,,,,,,
1.23029E+18,-21.15255928,16.38475227,7,"....for the wonderful job he has done, and we look forward to working with him closely, perhaps in another capacity within the Administration!",....for,the,wonderful,job,he,has,"done,",and,we,look,forward,to,working,with,him,"closely,",perhaps,in,another,capacity,within,the,Administration!,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.2303E+18,40.47094345,-50.66644669,6,Wow! https://t.co/pXcAIFUt1u,Wow!,https://t.co/pXcAIFUt1u,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.23035E+18,-30.28284645,-14.95624733,4,"The Democrat party is the party of high taxes, high crime, open borders, late-term abortion, socialism, blatant corruption, and the total destruction of your Second Amendment. The Republican Party is the party of the American Worker, the American Family, and the American Dream! https://t.co/GhyS5MD8Q9",The,Democrat,party,is,the,party,of,high,"taxes,",high,"crime,",open,"borders,",late-term,"abortion,","socialism,",blatant,"corruption,",and,the,total,destruction,of,your,Second,Amendment.,The,Republican,Party,is,the,party,of,the,American,"Worker,",the,American,"Family,",and,the,American,Dream!,https://t.co/GhyS5MD8Q9,,,,,,,,,,,,,,,
1.23037E+18,29.08745384,11.83421993,3,â€œWhat has happened to Roger Stone should never happen to anyone in our Country again.â€ @TuckerCarlson @FoxNews,â€œWhat,has,happened,to,Roger,Stone,should,never,happen,to,anyone,in,our,Country,again.â€,@TuckerCarlson,@FoxNews,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.23038E+18,29.85663414,-22.13989449,3,"Thank you Arizona! With your help, your devotion, and your drive, we are going to keep on working, we are going to keep on fighting, and we are going to keep ON WINNING! America is thriving like never before, and the BEST IS YET TO COME! https://t.co/e3tlNLzU7p",Thank,you,Arizona!,With,your,"help,",your,"devotion,",and,your,"drive,",we,are,going,to,keep,on,"working,",we,are,going,to,keep,on,"fighting,",and,we,are,going,to,keep,ON,WINNING!,America,is,thriving,like,never,"before,",and,the,BEST,IS,YET,TO,COME!,https://t.co/e3tlNLzU7p,,,,,,,,,,,,
1.23038E+18,18.12536621,2.705088615,3,"Mini Mike Bloombergâ€™s debate performance tonight was perhaps the worst in the history of debates, and there have been some really bad ones. He was stumbling, bumbling and grossly incompetent. If this doesnâ€™t knock him out of the race, nothing will. Not so easy to do what I did!",Mini,Mike,Bloombergâ€™s,debate,performance,tonight,was,perhaps,the,worst,in,the,history,of,"debates,",and,there,have,been,some,really,bad,ones.,He,was,"stumbling,",bumbling,and,grossly,incompetent.,If,this,doesnâ€™t,knock,him,out,of,the,"race,",nothing,will.,Not,so,easy,to,do,what,I,did!,,,,,,,,,,
1.23047E+18,7.151414394,-8.839018822,3,".@JRubinBlogger (Jennifer Rubin), the wacko â€œconservativeâ€ of the @washingtonpost, must learn how to spell the name Bloomberg before it is too late &amp; he is gone! https://t.co/a8IBH60sx0",.@JRubinBlogger,(Jennifer,"Rubin),",the,wacko,â€œconservativeâ€,of,the,"@washingtonpost,",must,learn,how,to,spell,the,name,Bloomberg,before,it,is,too,late,&amp;,he,is,gone!,https://t.co/a8IBH60sx0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.23048E+18,8.221193314,-22.265728,4,"This is the REAL Mini Mike. He admitted, many times, that he is â€œa fan of Donald Trump. Heâ€™s a New York ICON.â€ Thank you Mike! https://t.co/KkqMdVMcdk",This,is,the,REAL,Mini,Mike.,He,"admitted,",many,"times,",that,he,is,â€œa,fan,of,Donald,Trump.,Heâ€™s,a,New,York,ICON.â€,Thank,you,Mike!,https://t.co/KkqMdVMcdk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.2305E+18,5.24303627,-15.75323486,7,This makes Mini Mike look good compared to his performance last night. Worst debate performance in history! https://t.co/oUTz9njZPg,This,makes,Mini,Mike,look,good,compared,to,his,performance,last,night.,Worst,debate,performance,in,history!,https://t.co/oUTz9njZPg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.23051E+18,18.40632439,-11.38945389,3,"â€œThey say Roger Stone lied to Congress.â€ @CNN  OH, I see, but so did Comey (and he also leaked classified information, for which almost everyone, other than Crooked Hillary Clinton, goes to jail for a long time), and so did Andy McCabe, who also lied to the FBI! FAIRNESS?",â€œThey,say,Roger,Stone,lied,to,Congress.â€,@CNN,"OH,",I,"see,",but,so,did,Comey,(and,he,also,leaked,classified,"information,",for,which,almost,"everyone,",other,than,Crooked,Hillary,"Clinton,",goes,to,jail,for,a,long,"time),",and,so,did,Andy,"McCabe,",who,also,lied,to,the,FBI!,FAIRNESS?,,,,,,,,,,
1.23051E+18,17.96510887,-12.88669682,3,"John Kerry and Senator Chris Murphy grossly violated the Logan Act with respect to Iran. If a Republican did what they did, there would be very serious ramifications!",John,Kerry,and,Senator,Chris,Murphy,grossly,violated,the,Logan,Act,with,respect,to,Iran.,If,a,Republican,did,what,they,"did,",there,would,be,very,serious,ramifications!,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.23054E+18,29.52039719,-7.508225441,3,"â€œI donâ€™t think thereâ€™s any chance whatsoever of Senator Sanders defeating President Trump.â€ Mini Mike Bloomberg. Mini, thereâ€™s even less chance, especially after watching your debate performance last night, of you winning the Democrat nomination...But I hope you do!",â€œI,donâ€™t,think,thereâ€™s,any,chance,whatsoever,of,Senator,Sanders,defeating,President,Trump.â€,Mini,Mike,Bloomberg.,"Mini,",thereâ€™s,even,less,"chance,",especially,after,watching,your,debate,performance,last,"night,",of,you,winning,the,Democrat,nomination...But,I,hope,you,do!,,,,,,,,,,,,,,,,,,,,
1.23056E+18,-12.6148138,-20.14340019,4,â€œThe decision not to prosecute Andy McCabe is utterly inexplicable.â€ @Judgenap  @HARRISFAULKNER @FoxNews,â€œThe,decision,not,to,prosecute,Andy,McCabe,is,utterly,inexplicable.â€,@Judgenap,@HARRISFAULKNER,@FoxNews,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.23056E+18,7.619172096,-22.28083038,4,â€œThe real winner last night was Donald Trump.â€ Mini Mike Bloomberg. I agree!,â€œThe,real,winner,last,night,was,Donald,Trump.â€,Mini,Mike,Bloomberg.,I,agree!,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.2306E+18,-38.40369415,-13.55560493,7,"It was my great honor to deliver the commencement address at the @LVMPDâ€™s Hope for Prisoners Graduation Ceremony today, where we reaffirmed that America is a nation that believes in REDEMPTION! https://t.co/WwJ5eHjTzl",It,was,my,great,honor,to,deliver,the,commencement,address,at,the,@LVMPDâ€™s,Hope,for,Prisoners,Graduation,Ceremony,"today,",where,we,reaffirmed,that,America,is,a,nation,that,believes,in,REDEMPTION!,https://t.co/WwJ5eHjTzl,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.23061E+18,1.762461662,-15.03616905,3,"Could somebody at @foxnews please explain to Trump hater A.B. Stoddard (zero talent!) and @TeamCavuto, that I won every one of my debates, from beginning to end. Check the polls taken immediately after the debates. The debates got me elected. Must be Fox Board Member Paul Ryan!",Could,somebody,at,@foxnews,please,explain,to,Trump,hater,A.B.,Stoddard,(zero,talent!),and,"@TeamCavuto,",that,I,won,every,one,of,my,"debates,",from,beginning,to,end.,Check,the,polls,taken,immediately,after,the,debates.,The,debates,got,me,elected.,Must,be,Fox,Board,Member,Paul,Ryan!,,,,,,,,,,,,
1.23068E+18,4.655536652,-31.93643761,7,"I was thrilled to be back in Colorado Springs tonight, beneath the majestic peaks of the Rocky Mountains, with thousands of terrific, hardworking American Patriots. With your help, this November, we are going to defeat the Radical Socialist Dems, and we are going to WIN Colorado! https://t.co/uagWRzFlBs",I,was,thrilled,to,be,back,in,Colorado,Springs,"tonight,",beneath,the,majestic,peaks,of,the,Rocky,"Mountains,",with,thousands,of,"terrific,",hardworking,American,Patriots.,With,your,"help,",this,"November,",we,are,going,to,defeat,the,Radical,Socialist,"Dems,",and,we,are,going,to,WIN,Colorado!,https://t.co/uagWRzFlBs,,,,,,,,,,,,
1.2307E+18,10.25117588,-27.08563232,3,"Thank you to our great US Ambassador to Germany, @RichardGrenell, for stepping in to serve as acting DNI. I will be nominating a terrific candidate for the job very soon. Stay tuned!",Thank,you,to,our,great,US,Ambassador,to,"Germany,","@RichardGrenell,",for,stepping,in,to,serve,as,acting,DNI.,I,will,be,nominating,a,terrific,candidate,for,the,job,very,soon.,Stay,tuned!,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.23074E+18,26.24687004,8.796866417,3,â€œShe should never have been on that jury. Everything about this stinks.â€ @JudgeJeanine @seanhannity @FoxNews,â€œShe,should,never,have,been,on,that,jury.,Everything,about,this,stinks.â€,@JudgeJeanine,@seanhannity,@FoxNews,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.23088E+18,-23.97948265,23.4635067,7,"IF OUR FORMALLY TARGETED FARMERS NEED ADDITIONAL AID UNTIL SUCH TIME AS THE TRADE DEALS WITH CHINA, MEXICO, CANADA AND OTHERS FULLY KICK IN, THAT AID WILL BE PROVIDED BY THE FEDERAL GOVERNMENT, PAID FOR OUT OF THE MASSIVE TARIFF MONEY COMING INTO THE USA!",IF,OUR,FORMALLY,TARGETED,FARMERS,NEED,ADDITIONAL,AID,UNTIL,SUCH,TIME,AS,THE,TRADE,DEALS,WITH,"CHINA,","MEXICO,",CANADA,AND,OTHERS,FULLY,KICK,"IN,",THAT,AID,WILL,BE,PROVIDED,BY,THE,FEDERAL,"GOVERNMENT,",PAID,FOR,OUT,OF,THE,MASSIVE,TARIFF,MONEY,COMING,INTO,THE,USA!,,,,,,,,,,,,,,
1.23088E+18,-6.942239285,1.914489985,3,"Another misinformation campaign is being launched by Democrats in Congress saying that Russia prefers me to any of the Do Nothing Democrat candidates who still have been unable to, after two weeks, count their votes in Iowa. Hoax number 7!",Another,misinformation,campaign,is,being,launched,by,Democrats,in,Congress,saying,that,Russia,prefers,me,to,any,of,the,Do,Nothing,Democrat,candidates,who,still,have,been,unable,"to,",after,two,"weeks,",count,their,votes,in,Iowa.,Hoax,number,7!,,,,,,,,,,,,,,,,,,,
1.23088E+18,-25.46431541,8.128270149,7,Four great candidates are under consideration at DNI. Decision within next few weeks!,Four,great,candidates,are,under,consideration,at,DNI.,Decision,within,next,few,weeks!,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.23089E+18,-6.611059189,-16.36039162,4,@SenateGOP Highest Trump Poll Numbers EVER! Thank you!,@SenateGOP,Highest,Trump,Poll,Numbers,EVER!,Thank,you!,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.23091E+18,6.602079868,-2.44117403,3,"So @TeamCavuto has very bad ratings on @foxnews with his Fake guests like A.B.Stoddard and others that still havenâ€™t figured it all out. Will he get the same treatment as his friend Shepherd Smith, who also suffered from the ratings drought?",So,@TeamCavuto,has,very,bad,ratings,on,@foxnews,with,his,Fake,guests,like,A.B.Stoddard,and,others,that,still,havenâ€™t,figured,it,all,out.,Will,he,get,the,same,treatment,as,his,friend,Shepherd,"Smith,",who,also,suffered,from,the,ratings,drought?,,,,,,,,,,,,,,,,,,
1.23098E+18,5.008464813,-31.83848,3,"THANK YOU Las Vegas, Nevada! I was delighted to be back in a state I love, with proud, hardworking PATRIOTS. With your help, this November, we are going to defeat the Radical Socialist Democrats, and we are going to win Nevada in a landslide! #KAG2020  https://t.co/tCxQIDICAH",THANK,YOU,Las,"Vegas,",Nevada!,I,was,delighted,to,be,back,in,a,state,I,"love,",with,"proud,",hardworking,PATRIOTS.,With,your,"help,",this,"November,",we,are,going,to,defeat,the,Radical,Socialist,"Democrats,",and,we,are,going,to,win,Nevada,in,a,landslide!,#KAG2020,https://t.co/tCxQIDICAH,,,,,,,,,,,,,
1.23098E+18,-28.48944283,-30.50965118,7,"Republicans are fighting for citizens from every background, every community, &amp; every walk of life. We are the party of boundless optimism, excitement, energy &amp; enthusiasm. We are welcoming Americans of all parties &amp; political persuasions to join our incredible movement to #MAGA! https://t.co/KeSW3yR4Mq",Republicans,are,fighting,for,citizens,from,every,"background,",every,"community,",&amp;,every,walk,of,life.,We,are,the,party,of,boundless,"optimism,","excitement,",energy,&amp;,enthusiasm.,We,are,welcoming,Americans,of,all,parties,&amp;,political,persuasions,to,join,our,incredible,movement,to,#MAGA!,https://t.co/KeSW3yR4Mq,,,,,,,,,,,,,,,
1.23106E+18,-5.046496868,-14.89312744,4,"MSDNC (Comcast Slime), @CNN and others of the Fake Media, have now added Crazy Bernie to the list of Russian Sympathizers, along with @TulsiGabbard &amp; Jill Stein (of the Green Party), both agents of Russia, they say. But now they report President Putin wants Bernie (or me) to win.",MSDNC,(Comcast,"Slime),",@CNN,and,others,of,the,Fake,"Media,",have,now,added,Crazy,Bernie,to,the,list,of,Russian,"Sympathizers,",along,with,@TulsiGabbard,&amp;,Jill,Stein,(of,the,Green,"Party),",both,agents,of,"Russia,",they,say.,But,now,they,report,President,Putin,wants,Bernie,(or,me),to,win.,,,,,,,,,,
1.23106E+18,2.922969818,-12.33995438,3,"....The reason for this is that the Do Nothing Democrats, using disinformation Hoax number 7, donâ€™t want Bernie Sanders to get the Democrat Nomination, and they figure this would be very bad for his chances. Itâ€™s all rigged, again, against Crazy Bernie Sanders!",....The,reason,for,this,is,that,the,Do,Nothing,"Democrats,",using,disinformation,Hoax,number,"7,",donâ€™t,want,Bernie,Sanders,to,get,the,Democrat,"Nomination,",and,they,figure,this,would,be,very,bad,for,his,chances.,Itâ€™s,all,"rigged,","again,",against,Crazy,Bernie,Sanders!,,,,,,,,,,,,,,,,
1.23122E+18,-30.23942566,-19.30213928,7,â€œAn investigation into NOTHING.â€ The wonderful @trish_regan on the Mueller Witch Hunt!,â€œAn,investigation,into,NOTHING.â€,The,wonderful,@trish_regan,on,the,Mueller,Witch,Hunt!,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.23124E+18,-4.778176308,-18.75907898,4,"Democrats in the Great State of Nevada (Which, because of the Economy, Jobs, the Military &amp; Vets, I will win in November), be careful of Russia, Russia, Russia. According to Corrupt politician Adam â€œShiftyâ€ Schiff, they are pushing for Crazy Bernie Sanders to win. Vote!",Democrats,in,the,Great,State,of,Nevada,"(Which,",because,of,the,"Economy,","Jobs,",the,Military,&amp;,"Vets,",I,will,win,in,"November),",be,careful,of,"Russia,","Russia,",Russia.,According,to,Corrupt,politician,Adam,â€œShiftyâ€,"Schiff,",they,are,pushing,for,Crazy,Bernie,Sanders,to,win.,Vote!,,,,,,,,,,,,,,
1.23137E+18,4.638849735,-16.41623688,7,"Looks like Crazy Bernie is doing well in the Great State of Nevada. Biden &amp; the rest look weak, &amp; no way Mini Mike can restart his campaign after the worst debate performance in the history of Presidential Debates. Congratulations Bernie, &amp; donâ€™t let them take it away from you!",Looks,like,Crazy,Bernie,is,doing,well,in,the,Great,State,of,Nevada.,Biden,&amp;,the,rest,look,"weak,",&amp;,no,way,Mini,Mike,can,restart,his,campaign,after,the,worst,debate,performance,in,the,history,of,Presidential,Debates.,Congratulations,"Bernie,",&amp;,donâ€™t,let,them,take,it,away,from,you!,,,,,,,,,
1.23137E+18,2.146162271,-13.36912441,4,â€œThe Kremlin is reportedly backing Bernie Sanders bid to win the White House.â€ Jon Scott  @FoxNews  Why didnâ€™t somebody tell me this?,â€œThe,Kremlin,is,reportedly,backing,Bernie,Sanders,bid,to,win,the,White,House.â€,Jon,Scott,@FoxNews,Why,didnâ€™t,somebody,tell,me,this?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.2314E+18,27.20570755,-10.03199005,3,Just another Shifty Schiff leak. Isnâ€™t there a law about this stuff? https://t.co/JWE0oPhiw9,Just,another,Shifty,Schiff,leak.,Isnâ€™t,there,a,law,about,this,stuff?,https://t.co/JWE0oPhiw9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.2316E+18,-8.653538704,-44.48865509,4,Departing for India with Melania! https://t.co/sZhb3E1AoB,Departing,for,India,with,Melania!,https://t.co/sZhb3E1AoB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.23165E+18,13.82961464,-10.39066792,3,"Somebody please tell incompetent (thanks for my high poll numbers) &amp; corrupt politician Adam â€œShiftyâ€ Schiff to stop leaking Classified information or, even worse, made up information, to the Fake News Media. Someday he will be caught, &amp; that will be a very unpleasant experience!",Somebody,please,tell,incompetent,(thanks,for,my,high,poll,numbers),&amp;,corrupt,politician,Adam,â€œShiftyâ€,Schiff,to,stop,leaking,Classified,information,"or,",even,"worse,",made,up,"information,",to,the,Fake,News,Media.,Someday,he,will,be,"caught,",&amp;,that,will,be,a,very,unpleasant,experience!,,,,,,,,,,,,,,
1.23165E+18,-4.663740158,-18.76411438,4,"Are any Democrat operatives, the DNC, or Crooked Hillary Clinton, blaming Russia, Russia, Russia for the Bernie Sanders win in Nevada. If so I suggest calling Bob Mueller &amp; the 13 Angry Democrats to do a new Mueller Report, Democrat Edition. Bob will get to the bottom of it!",Are,any,Democrat,"operatives,",the,"DNC,",or,Crooked,Hillary,"Clinton,",blaming,"Russia,","Russia,",Russia,for,the,Bernie,Sanders,win,in,Nevada.,If,so,I,suggest,calling,Bob,Mueller,&amp;,the,13,Angry,Democrats,to,do,a,new,Mueller,"Report,",Democrat,Edition.,Bob,will,get,to,the,bottom,of,it!,,,,,,,,,,
1.23169E+18,12.36023903,-22.28809738,7,Jeff Van Drew is a Courageous Leader that left the Do Nothing Democrats to better serve the Great people of New Jersey. HAPPY BIRTHDAY @CongressmanJVD!,Jeff,Van,Drew,is,a,Courageous,Leader,that,left,the,Do,Nothing,Democrats,to,better,serve,the,Great,people,of,New,Jersey.,HAPPY,BIRTHDAY,@CongressmanJVD!,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.23171E+18,-14.46265984,-2.317556858,3,"Crazy Bernie and the Democrats should see this. I have done far more for the African American community than any President. Secured funding for HBCUs, Criminal Justice Reform, Opportunity Zones, School Choice, Record Low Unemployment, and so much more. THE BEST IS YET TO COME! https://t.co/CcOOsGcdDa",Crazy,Bernie,and,the,Democrats,should,see,this.,I,have,done,far,more,for,the,African,American,community,than,any,President.,Secured,funding,for,"HBCUs,",Criminal,Justice,"Reform,",Opportunity,"Zones,",School,"Choice,",Record,Low,"Unemployment,",and,so,much,more.,THE,BEST,IS,YET,TO,COME!,https://t.co/CcOOsGcdDa,,,,,,,,,,,,,
1.23172E+18,-49.8650856,-15.27358532,4,"95% Approval Rating in the Republican Party, a Record. 218 Federal Judges, also a Record. 2 Supreme Court Justices. Thank you!",95%,Approval,Rating,in,the,Republican,"Party,",a,Record.,218,Federal,"Judges,",also,a,Record.,2,Supreme,Court,Justices.,Thank,you!,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
